id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating,repeat_enrollments
3303813,496740,663,2024-12-19 13:21:19,2024-12-19 13:21:19,2,"2024-08-31 10:43:42,2024-09-09 14:22:14",2024-09-09 14:22:14,100,3.0,1
3352728,496740,352,2025-01-02 08:25:28,2025-01-02 08:25:28,1,2024-09-09 14:22:14,2024-09-09 14:22:14,114,4.0,0
3608822,496740,852,2025-05-02 10:56:07,2025-05-02 10:56:07,1,2025-04-29 13:24:04,2025-04-29 13:24:04,2,4.0,0
3641768,496740,862,2025-05-25 15:57:55,2025-05-25 15:57:55,1,2025-05-25 15:24:48,2025-05-25 15:24:48,0,3.0,0
3658670,496740,423,2025-06-05 18:10:06,2025-06-05 18:10:06,1,2023-09-10 13:06:04,2023-09-10 13:06:04,634,3.5,0
3661943,496740,867,2025-06-09 01:03:09,2025-06-09 01:03:09,1,2025-05-25 15:24:48,2025-05-25 15:24:48,14,2.0,0
3662330,496740,433,2025-06-09 13:35:00,2025-06-09 13:35:00,1,2023-09-10 13:11:03,2023-09-10 13:11:03,638,2.67,0
61175,518124,51,2019-10-25 21:43:04,2023-03-07 23:02:35,1,2019-09-15 11:47:45,2019-09-15 11:47:45,40,5.0,0
69148,518124,144,2019-11-22 22:19:08,2019-11-22 22:19:08,1,2019-10-28 11:54:57,2019-10-28 11:54:57,25,3.0,0
76729,518124,153,2020-01-15 00:30:49,2020-01-15 00:30:49,1,2019-12-15 19:54:23,2019-12-15 19:54:23,30,2.0,0
96545,518124,32,2020-04-02 13:48:58,2020-04-02 13:48:58,1,2020-02-26 10:46:57,2020-02-26 10:46:57,36,5.0,0
97463,518124,135,2020-04-03 12:02:28,2020-04-03 12:02:28,1,2020-03-16 14:08:28,2020-03-16 14:08:28,17,3.0,0
99243,518124,123,2020-04-06 14:41:31,2022-09-29 08:48:43,1,2020-04-03 12:14:48,2020-04-03 12:14:48,3,4.0,0
309197,518124,86,2020-10-14 14:59:07,2024-06-24 16:00:34,2,"2020-01-26 05:31:04,2020-10-05 16:15:42",2020-10-05 16:15:42,8,3.0,1
351756,518124,169,2020-11-29 22:17:14,2023-05-15 02:14:53,1,2020-11-15 13:30:26,2020-11-15 13:30:26,14,5.0,0
353786,518124,177,2020-12-08 23:05:11,2024-06-24 13:17:05,1,2020-11-15 14:38:15,2020-11-15 14:38:15,23,3.0,0
362056,518124,191,2021-01-05 21:41:52,2021-01-05 21:41:52,1,2021-01-05 11:58:38,2021-01-05 11:58:38,0,2.0,0
364056,518124,80,2021-01-13 14:26:55,2023-02-24 09:49:20,1,2020-12-14 21:24:50,2020-12-14 21:24:50,29,4.0,0
370717,518124,184,2021-02-12 21:51:09,2024-06-25 08:02:14,1,2021-02-01 06:53:31,2021-02-01 06:53:31,11,4.0,0
375267,518124,237,2021-02-19 11:09:46,2023-02-19 08:56:37,1,2021-02-15 08:53:51,2021-02-15 08:53:51,4,3.0,0
375672,518124,292,2021-02-19 21:59:08,2022-10-28 14:05:59,1,2021-02-15 08:53:57,2021-02-15 08:53:57,4,1.0,0
400217,518124,302,2021-03-11 21:08:52,2023-02-19 10:52:37,1,2021-02-20 09:46:52,2021-02-20 09:46:52,19,3.0,0
401207,518124,297,2021-03-12 17:26:18,2021-03-12 17:26:18,1,2021-02-20 09:46:57,2021-02-20 09:46:57,20,4.0,0
433603,518124,14,2021-04-13 15:01:58,2023-04-13 20:28:59,1,2020-12-14 11:04:16,2020-12-14 11:04:16,120,5.0,0
437453,518124,251,2021-04-14 19:31:13,2021-04-14 19:31:13,1,2021-03-16 19:43:06,2021-03-16 19:43:06,28,5.0,0
464713,518124,145,2021-05-01 22:49:32,2021-05-01 22:49:32,1,2021-04-21 03:40:25,2021-04-21 03:40:25,10,3.0,0
465439,518124,68,2021-05-02 17:02:56,2021-05-02 17:02:56,1,2021-05-01 22:57:09,2021-05-01 22:57:09,0,4.0,0
467463,518124,307,2021-05-04 10:41:00,2021-05-04 10:41:00,1,2021-04-21 03:38:38,2021-04-21 03:38:38,13,5.0,0
471479,518124,256,2021-05-07 13:50:35,2021-05-07 13:50:35,1,2021-04-09 13:04:56,2021-04-09 13:04:56,28,5.0,0
475045,518124,261,2021-05-10 11:34:49,2021-05-10 11:34:49,1,2021-04-09 13:05:13,2021-04-09 13:05:13,30,5.0,0
540162,518124,266,2021-06-17 23:11:34,2021-06-17 23:11:34,1,2021-05-15 09:42:25,2021-05-15 09:42:25,33,4.0,0
568007,518124,60,2021-07-02 18:36:41,2023-02-19 22:58:21,2,"2019-09-15 12:00:32,2021-07-02 18:10:39",2021-07-02 18:10:39,0,4.0,1
568042,518124,120,2021-07-02 19:12:18,2021-07-02 19:12:18,2,"2020-10-15 11:51:00,2021-07-02 18:14:22",2021-07-02 18:14:22,0,5.0,1
572497,518124,313,2021-07-05 09:40:55,2021-07-05 09:40:55,3,"2021-05-01 22:55:29,2021-06-01 21:17:04,2021-07-01 22:06:31",2021-07-01 22:06:31,3,3.0,2
667357,518124,315,2021-08-20 08:38:46,2022-10-01 07:10:36,1,2021-05-01 22:53:04,2021-05-01 22:53:04,110,4.0,0
667582,518124,163,2021-08-20 12:30:08,2022-10-21 09:48:43,2,"2020-04-03 12:16:41,2021-04-21 03:39:34",2021-04-21 03:39:34,121,3.0,1
669372,518124,317,2021-08-22 16:35:19,2023-02-19 15:49:35,1,2021-07-19 09:30:31,2021-07-19 09:30:31,34,4.0,0
1015493,518124,159,2022-07-05 15:25:57,2022-07-05 15:25:57,2,"2021-05-01 22:58:18,2021-05-08 10:38:17",2021-05-08 10:38:17,423,2.0,1
1305995,518124,185,2022-11-08 22:38:52,2022-11-08 22:38:52,2,"2021-08-19 21:38:07,2022-08-15 18:42:58",2022-08-15 18:42:58,85,4.33,1
1354650,518124,319,2022-12-10 08:58:35,2022-12-10 08:58:35,1,2022-08-15 18:42:58,2022-08-15 18:42:58,116,5.0,0
1355550,518124,327,2022-12-11 02:57:33,2022-12-11 02:57:33,1,2022-08-15 18:42:58,2022-08-15 18:42:58,117,5.0,0
1387070,518124,382,2023-01-05 22:47:19,2023-03-24 22:04:54,1,2022-10-08 05:36:12,2022-10-08 05:36:12,89,3.0,0
1387330,518124,387,2023-01-06 06:41:15,2023-03-25 11:54:07,1,2022-10-08 05:36:12,2022-10-08 05:36:12,90,5.0,0
1475130,518124,570,2023-02-23 06:19:04,2023-02-23 06:19:04,1,2023-02-22 16:35:16,2023-02-22 16:35:16,0,4.0,0
1653545,518124,555,2023-05-09 12:59:35,2023-05-09 12:59:35,1,2023-03-24 22:26:22,2023-03-24 22:26:22,45,4.0,0
1695665,518124,600,2023-05-24 14:39:54,2023-05-24 14:39:54,1,2023-05-15 13:36:58,2023-05-15 13:36:58,9,4.0,0
1743995,518124,445,2023-06-21 09:22:07,2023-06-21 09:22:07,1,2023-02-20 11:57:53,2023-02-20 11:57:53,120,5.0,0
1747415,518124,352,2023-06-23 19:49:09,2023-06-23 19:49:09,1,2023-02-20 11:57:53,2023-02-20 11:57:53,123,4.5,0
1793055,518124,335,2023-07-22 11:34:13,2023-07-22 11:34:13,1,2023-02-20 11:57:53,2023-02-20 11:57:53,151,5.0,0
3693701,518124,862,2025-07-12 14:28:28,2025-07-12 14:28:28,1,2025-07-06 08:06:29,2025-07-06 08:06:29,6,5.0,0
3698219,518124,867,2025-07-21 07:31:20,2025-07-21 07:31:20,1,2025-07-06 08:06:29,2025-07-06 08:06:29,14,3.0,0
3710048,518124,653,2025-08-13 18:59:04,2025-08-13 18:59:04,1,2025-08-04 09:23:27,2025-08-04 09:23:27,9,4.0,0
304177,531259,177,2020-10-11 10:18:22,2022-10-29 10:23:54,3,"2020-05-07 12:09:19,2020-06-09 17:24:44,2020-10-11 09:22:55",2020-10-11 09:22:55,0,3.7,2
305127,531259,68,2020-10-12 07:41:32,2020-10-12 07:41:32,2,"2020-01-14 13:04:16,2020-10-05 15:34:41",2020-10-05 15:34:41,6,3.0,1
308745,531259,86,2020-10-14 10:16:38,2022-11-12 16:56:11,2,"2019-11-19 11:46:01,2020-10-12 13:45:40",2020-10-12 13:45:40,1,2.0,1
331761,531259,184,2020-10-31 14:57:58,2023-06-03 05:29:50,1,2020-10-05 15:18:56,2020-10-05 15:18:56,25,5.0,0
351781,531259,169,2020-11-30 04:48:39,2020-11-30 04:48:39,3,"2020-10-14 10:24:29,2020-11-02 07:06:28,2020-11-21 05:29:47",2020-11-21 05:29:47,8,4.0,2
359631,531259,191,2020-12-31 09:22:00,2024-03-21 12:31:30,1,2020-12-31 07:11:52,2020-12-31 07:11:52,0,2.0,0
360667,531259,32,2021-01-03 05:40:13,2021-01-03 05:40:13,1,2020-12-04 12:58:46,2020-12-04 12:58:46,29,3.0,0
371693,531259,237,2021-02-15 14:20:04,2021-02-15 14:20:04,1,2021-02-15 12:55:47,2021-02-15 12:55:47,0,3.0,0
371742,531259,292,2021-02-15 15:09:10,2021-02-15 15:09:10,1,2021-02-15 12:48:09,2021-02-15 12:48:09,0,2.0,0
375812,531259,297,2021-02-20 09:44:59,2021-02-20 09:44:59,1,2021-02-20 08:01:25,2021-02-20 08:01:25,0,5.0,0
375867,531259,302,2021-02-20 10:22:15,2021-02-20 10:22:15,1,2021-02-20 08:01:22,2021-02-20 08:01:22,0,4.0,0
382557,531259,145,2021-02-25 03:57:42,2021-02-25 03:57:42,2,"2020-03-20 09:37:59,2020-10-14 10:18:16",2020-10-14 10:18:16,133,2.0,1
386722,531259,123,2021-02-28 08:10:22,2022-11-08 17:28:24,2,"2019-09-17 10:30:11,2020-10-23 17:11:25",2020-10-23 17:11:25,127,5.0,1
389197,531259,80,2021-03-01 11:14:48,2023-09-12 16:11:19,1,2021-02-26 07:12:58,2021-02-26 07:12:58,3,5.0,0
408618,531259,144,2021-03-21 07:14:14,2021-03-21 07:14:14,1,2021-02-24 10:46:56,2021-02-24 10:46:56,24,4.0,0
412690,531259,51,2021-03-28 06:38:39,2021-03-28 06:38:39,1,2021-03-01 11:27:12,2021-03-01 11:27:12,26,3.0,0
438580,531259,313,2021-04-15 08:46:49,2023-01-06 08:25:40,1,2021-04-09 16:24:01,2021-04-09 16:24:01,5,5.0,0
490051,531259,120,2021-05-19 18:41:04,2021-05-19 18:41:04,1,2020-05-07 12:06:52,2020-05-07 12:06:52,377,4.0,0
490230,531259,60,2021-05-19 20:32:51,2021-05-19 20:32:51,2,"2019-11-19 13:33:53,2021-05-19 18:52:02",2021-05-19 18:52:02,0,3.5,1
491215,531259,159,2021-05-20 12:56:44,2023-09-20 07:41:08,2,"2021-03-04 15:48:37,2021-05-10 11:49:27",2021-05-10 11:49:27,10,5.0,1
499487,531259,256,2021-05-26 06:25:26,2024-09-14 15:14:03,1,2021-05-24 12:06:37,2021-05-24 12:06:37,1,4.0,0
499729,531259,307,2021-05-26 11:34:30,2021-05-26 11:34:30,1,2021-05-26 07:20:27,2021-05-26 07:20:27,0,3.0,0
519331,531259,251,2021-06-07 07:26:37,2024-03-08 19:28:05,1,2021-03-13 09:27:01,2021-03-13 09:27:01,85,2.0,0
539192,531259,266,2021-06-17 14:35:12,2021-06-17 14:35:12,1,2021-06-03 16:18:50,2021-06-03 16:18:50,13,3.0,0
606095,531259,317,2021-07-19 08:15:46,2021-07-19 08:15:46,1,2021-07-19 07:07:51,2021-07-19 07:07:51,0,3.0,0
670402,531259,185,2021-08-23 18:12:10,2021-08-23 18:12:10,1,2021-03-14 13:41:21,2021-03-14 13:41:21,162,5.0,0
690572,531259,315,2021-09-08 13:51:58,2023-10-24 19:37:27,1,2021-05-24 17:47:37,2021-05-24 17:47:37,106,5.0,0
695637,531259,261,2021-09-14 08:31:28,2023-08-26 12:07:35,1,2021-06-11 09:26:16,2021-06-11 09:26:16,94,5.0,0
705507,531259,163,2021-09-26 13:41:27,2021-09-26 13:41:27,1,2021-02-28 05:24:37,2021-02-28 05:24:37,210,3.0,0
818718,531259,195,2022-02-15 15:50:46,2022-02-15 15:50:46,2,"2021-10-22 04:13:33,2021-12-23 08:25:44",2021-12-23 08:25:44,54,3.33,1
834188,531259,337,2022-02-22 05:58:31,2022-02-22 05:58:31,1,2021-12-29 18:33:01,2021-12-29 18:33:01,54,3.0,0
837503,531259,342,2022-02-23 12:45:16,2022-02-23 12:45:16,1,2021-11-22 12:09:45,2021-11-22 12:09:45,93,5.0,0
846138,531259,153,2022-03-01 21:27:08,2022-03-01 21:27:08,1,2021-03-03 18:25:29,2021-03-03 18:25:29,363,3.0,0
870363,531259,327,2022-03-27 11:53:47,2022-03-27 11:53:47,1,2022-03-24 18:54:21,2022-03-24 18:54:21,2,5.0,0
873703,531259,332,2022-03-30 01:59:20,2022-03-30 01:59:20,1,2021-12-06 16:36:40,2021-12-06 16:36:40,113,3.0,0
885198,531259,133,2022-04-09 04:25:20,2022-04-09 04:25:20,2,"2021-08-26 14:28:22,2022-02-17 09:02:28",2022-02-17 09:02:28,50,3.5,1
923743,531259,382,2022-05-27 16:03:21,2022-05-27 16:03:21,1,2022-05-27 15:17:57,2022-05-27 15:17:57,0,4.0,0
932498,531259,408,2022-05-31 10:13:11,2022-05-31 10:13:11,1,2022-05-29 15:41:08,2022-05-29 15:41:08,1,1.0,0
938863,531259,387,2022-06-02 11:10:03,2022-06-02 11:10:03,1,2022-05-27 15:17:57,2022-05-27 15:17:57,5,5.0,0
991303,531259,403,2022-06-24 09:21:54,2023-01-04 12:46:26,1,2022-05-16 12:07:17,2022-05-16 12:07:17,38,5.0,0
1219515,531259,428,2022-10-06 08:43:10,2022-10-06 08:43:10,1,2022-09-08 16:15:08,2022-09-08 16:15:08,27,4.0,0
1227495,531259,423,2022-10-10 06:59:47,2023-09-09 08:38:57,1,2022-09-16 12:29:49,2022-09-16 12:29:49,23,5.0,0
1287365,531259,535,2022-10-29 07:06:07,2022-10-29 07:06:07,1,2022-10-28 16:58:53,2022-10-28 16:58:53,0,4.0,0
1291005,531259,510,2022-10-31 13:36:09,2023-08-26 14:07:48,1,2022-10-27 16:32:22,2022-10-27 16:32:22,3,5.0,0
1303415,531259,520,2022-11-07 15:04:42,2022-11-07 15:04:42,1,2022-10-28 20:17:58,2022-10-28 20:17:58,9,5.0,0
1320900,531259,515,2022-11-17 15:19:26,2022-11-17 15:19:26,1,2022-10-28 14:59:48,2022-10-28 14:59:48,20,3.0,0
1331040,531259,525,2022-11-24 10:41:23,2022-11-24 10:41:23,1,2022-10-28 20:18:53,2022-10-28 20:18:53,26,5.0,0
1366165,531259,445,2022-12-20 05:51:12,2022-12-20 05:51:12,1,2022-10-31 03:27:20,2022-10-31 03:27:20,50,3.0,0
1382910,531259,219,2023-01-03 10:21:44,2023-01-03 10:21:44,1,2021-09-21 05:01:16,2021-09-21 05:01:16,469,3.33,0
1465900,531259,570,2023-02-21 18:44:07,2023-02-21 18:44:07,1,2023-02-21 17:55:02,2023-02-21 17:55:02,0,2.0,0
1564215,531259,171,2023-03-22 08:45:32,2023-09-12 09:54:16,1,2021-02-24 10:57:12,2021-02-24 10:57:12,755,4.0,0
1564420,531259,335,2023-03-22 10:54:03,2024-04-09 10:00:56,2,"2021-10-25 06:51:12,2023-01-23 15:25:25",2023-01-23 15:25:25,57,4.0,1
1572135,531259,555,2023-03-25 08:48:16,2023-03-25 08:48:16,1,2023-03-20 12:19:31,2023-03-20 12:19:31,4,2.0,0
1592675,531259,202,2023-04-03 09:17:21,2023-04-03 09:17:21,1,2021-10-28 13:54:39,2021-10-28 13:54:39,521,3.0,0
1608735,531259,413,2023-04-12 06:13:16,2023-09-10 10:56:57,1,2022-09-02 10:22:59,2022-09-02 10:22:59,221,4.5,0
1670820,531259,600,2023-05-15 12:50:09,2024-03-29 09:52:04,1,2023-05-15 12:22:03,2023-05-15 12:22:03,0,3.0,0
1772415,531259,605,2023-07-12 08:34:26,2023-07-12 08:34:26,1,2023-07-11 05:14:25,2023-07-11 05:14:25,1,3.0,0
1880773,531259,14,2023-08-17 18:21:53,2023-08-17 18:21:53,1,2021-03-02 06:47:32,2021-03-02 06:47:32,898,3.0,0
1944473,531259,271,2023-08-31 07:35:31,2023-08-31 07:35:31,1,2021-09-26 16:41:10,2021-09-26 16:41:10,703,3.0,0
1954863,531259,615,2023-09-04 07:07:38,2023-09-04 07:07:38,1,2023-09-04 06:35:29,2023-09-04 06:35:29,0,3.0,0
2202388,531259,620,2023-10-30 20:46:19,2023-10-30 20:46:19,1,2023-10-30 12:31:42,2023-10-30 12:31:42,0,2.0,0
2279803,531259,565,2023-11-20 22:29:11,2023-11-20 22:29:11,1,2023-03-06 13:28:38,2023-03-06 13:28:38,259,4.0,0
2358188,531259,580,2023-12-11 15:15:13,2023-12-11 15:15:13,1,2023-12-11 07:14:48,2023-12-11 07:14:48,0,4.0,0
2945218,531259,653,2024-09-14 09:46:33,2024-09-14 09:46:33,1,2024-09-14 09:01:28,2024-09-14 09:01:28,0,4.0,0
3351563,531259,610,2025-01-01 09:01:12,2025-01-01 09:01:12,1,2023-12-07 06:34:11,2023-12-07 06:34:11,391,5.0,0
3351963,531259,697,2025-01-01 15:22:45,2025-01-01 15:22:45,1,2024-08-23 06:31:49,2024-08-23 06:31:49,131,5.0,0
3363628,531259,663,2025-01-08 22:23:48,2025-01-08 22:23:48,1,2024-07-18 12:22:06,2024-07-18 12:22:06,174,3.0,0
3386747,531259,480,2025-01-19 17:35:14,2025-01-19 17:35:14,1,2023-01-24 13:54:26,2023-01-24 13:54:26,726,3.0,0
3402651,531259,743,2025-01-28 11:34:03,2025-01-28 11:34:03,1,2025-01-13 15:47:26,2025-01-13 15:47:26,14,4.0,0
3605912,531259,862,2025-04-30 19:24:22,2025-04-30 19:24:22,1,2025-04-30 18:39:45,2025-04-30 18:39:45,0,5.0,0
3605942,531259,867,2025-04-30 19:41:31,2025-04-30 19:41:31,1,2025-04-30 18:40:18,2025-04-30 18:40:18,0,3.0,0
3638174,531259,753,2025-05-23 05:42:30,2025-05-23 05:42:30,1,2025-05-22 11:14:52,2025-05-22 11:14:52,0,3.0,0
3700832,531259,884,2025-07-27 08:28:48,2025-07-27 08:28:48,1,2025-07-26 13:34:59,2025-07-26 13:34:59,0,3.0,0
3718676,531259,852,2025-08-21 17:40:24,2025-10-15 17:49:00,1,2025-08-21 17:31:23,2025-08-21 17:31:23,0,3.0,0
3719759,531259,890,2025-08-22 09:43:00,2025-08-22 09:43:00,1,2025-08-22 08:54:26,2025-08-22 08:54:26,0,3.0,0
3734942,531259,708,2025-08-31 11:53:20,2025-08-31 11:53:20,1,2025-07-18 08:18:41,2025-07-18 08:18:41,44,4.0,0
3747863,531259,718,2025-09-13 14:51:38,2025-09-13 14:51:38,1,2025-09-09 10:32:54,2025-09-09 10:32:54,4,4.0,0
3749645,531259,788,2025-09-15 22:40:33,2025-09-15 22:40:33,1,2025-07-29 08:13:44,2025-07-29 08:13:44,48,4.5,0
3753239,531259,758,2025-09-19 19:46:53,2025-09-19 19:46:53,1,2025-08-31 13:03:58,2025-08-31 13:03:58,19,3.0,0
3753506,531259,881,2025-09-20 05:58:30,2025-10-23 07:38:31,1,2025-09-19 10:56:52,2025-09-19 10:56:52,0,4.0,0
3820361,531259,902,2025-10-17 19:14:59,2025-10-17 19:14:59,1,2025-10-17 18:09:25,2025-10-17 18:09:25,0,3.0,0
3822479,531259,899,2025-10-18 19:21:54,2025-10-18 19:21:54,1,2025-10-17 18:09:25,2025-10-17 18:09:25,1,1.0,0
659942,791882,123,2021-08-12 12:04:35,2024-09-26 16:12:42,2,"2020-04-09 12:32:18,2021-07-01 12:10:30",2021-07-01 12:10:30,41,5.0,1
1395455,791882,120,2023-01-11 22:16:27,2023-01-11 22:16:27,4,"2020-04-08 17:11:02,2021-09-13 10:28:28,2022-06-13 21:44:22,2023-01-11 02:40:55",2023-01-11 02:40:55,0,3.5,3
1396660,791882,60,2023-01-12 23:13:52,2023-01-12 23:13:52,3,"2020-06-16 06:09:45,2022-09-30 22:45:25,2023-01-11 02:51:18",2023-01-11 02:51:18,1,3.0,2
1712830,791882,251,2023-05-30 01:05:47,2025-10-10 23:02:07,1,2021-06-02 21:53:38,2021-06-02 21:53:38,726,4.0,0
1712855,791882,256,2023-05-30 01:24:00,2024-09-26 10:20:17,1,2022-09-27 15:53:37,2022-09-27 15:53:37,244,5.0,0
1712910,791882,600,2023-05-30 01:52:42,2023-05-30 01:52:42,1,2023-05-30 01:30:29,2023-05-30 01:30:29,0,4.0,0
1712920,791882,169,2023-05-30 02:19:15,2023-05-30 02:19:15,3,"2020-10-20 01:08:58,2020-11-04 02:01:46,2023-01-11 03:04:06",2023-01-11 03:04:06,138,3.7,2
1769665,791882,261,2023-07-10 12:07:11,2024-03-26 20:49:19,1,2022-10-10 21:57:11,2022-10-10 21:57:11,272,5.0,0
1781350,791882,570,2023-07-18 09:25:18,2023-07-18 09:25:18,1,2023-07-17 20:15:07,2023-07-17 20:15:07,0,4.0,0
1788945,791882,237,2023-07-21 02:20:42,2025-02-18 15:25:48,1,2023-07-17 20:15:07,2023-07-17 20:15:07,3,5.0,0
1900383,791882,302,2023-08-20 16:32:50,2025-02-18 17:20:35,1,2023-08-08 18:45:41,2023-08-08 18:45:41,11,2.0,0
1900518,791882,317,2023-08-20 16:48:46,2025-02-19 10:45:47,1,2023-08-08 18:45:41,2023-08-08 18:45:41,11,3.0,0
1974988,791882,342,2023-09-11 05:52:34,2023-09-11 05:52:34,1,2023-08-08 18:45:41,2023-08-08 18:45:41,33,4.0,0
1990133,791882,315,2023-09-13 22:50:32,2024-09-26 10:34:06,1,2021-07-01 12:09:32,2021-07-01 12:09:32,804,5.0,0
2234133,791882,133,2023-11-08 02:33:24,2023-11-08 02:33:24,1,2023-08-08 18:45:41,2023-08-08 18:45:41,91,4.5,0
2300993,791882,266,2023-11-26 08:26:01,2023-11-26 08:26:01,1,2023-11-23 14:50:30,2023-11-23 14:50:30,2,4.0,0
2304273,791882,86,2023-11-26 22:03:43,2025-02-19 15:02:11,1,2023-11-24 16:16:48,2023-11-24 16:16:48,2,5.0,0
2304483,791882,177,2023-11-26 23:03:33,2025-02-19 13:43:56,1,2020-10-20 01:11:14,2020-10-20 01:11:14,1132,3.0,0
2306258,791882,337,2023-11-27 11:57:02,2023-11-27 11:57:02,1,2023-11-27 01:58:14,2023-11-27 01:58:14,0,2.0,0
2306588,791882,615,2023-11-27 13:14:03,2023-11-27 13:14:03,1,2023-11-27 02:11:53,2023-11-27 02:11:53,0,3.0,0
2310273,791882,382,2023-11-28 06:45:54,2023-11-28 06:45:54,2,"2022-10-10 21:57:11,2023-11-28 06:08:23",2023-11-28 06:08:23,0,3.0,1
2321238,791882,292,2023-11-30 01:25:40,2023-11-30 01:25:40,1,2023-11-30 01:09:52,2023-11-30 01:09:52,0,4.0,0
2348933,791882,184,2023-12-07 19:48:49,2025-03-22 19:45:47,1,2023-11-24 16:16:48,2023-11-24 16:16:48,13,4.5,0
2883043,791882,219,2024-08-14 15:16:06,2024-08-14 15:16:06,1,2023-12-12 03:22:06,2023-12-12 03:22:06,246,4.67,0
3022288,791882,403,2024-09-26 13:29:01,2024-09-26 13:29:01,2,"2023-11-24 04:20:57,2024-09-26 05:50:56",2024-09-26 05:50:56,0,5.0,1
3023258,791882,653,2024-09-26 17:28:17,2025-02-19 11:25:25,1,2024-09-26 05:50:56,2024-09-26 05:50:56,0,4.0,0
3173528,791882,555,2024-11-09 05:39:16,2025-03-03 14:36:38,1,2024-09-10 01:14:38,2024-09-10 01:14:38,60,5.0,0
3585762,791882,185,2025-04-24 01:47:02,2025-04-24 01:47:02,1,2025-02-10 16:46:27,2025-02-10 16:46:27,72,5.0,0
3612877,791882,319,2025-05-04 20:36:07,2025-05-04 20:36:07,2,"2023-11-27 22:11:07,2025-02-10 16:46:27",2025-02-10 16:46:27,83,4.5,1
3616718,791882,852,2025-05-07 20:23:26,2025-05-07 20:23:26,1,2025-04-29 13:23:48,2025-04-29 13:23:48,8,1.0,0
3638948,791882,590,2025-05-23 16:02:30,2025-05-23 16:02:30,1,2025-02-10 16:46:27,2025-02-10 16:46:27,101,4.5,0
3641630,791882,862,2025-05-25 14:50:50,2025-05-25 14:50:50,1,2025-05-13 12:51:14,2025-05-13 12:51:14,12,5.0,0
3641693,791882,867,2025-05-25 15:18:50,2025-05-25 15:18:50,1,2025-05-13 12:51:14,2025-05-13 12:51:14,12,4.0,0
3644630,791882,713,2025-05-27 14:03:17,2025-05-27 14:03:17,1,2025-04-16 17:39:19,2025-04-16 17:39:19,40,5.0,0
3806636,791882,753,2025-10-12 21:59:32,2025-10-12 21:59:32,2,"2025-09-29 22:48:00,2025-05-28 14:50:21",2025-09-29 22:48:00,12,3.0,1
154536,886996,51,2020-05-15 14:10:40,2021-07-28 09:49:41,1,2020-05-08 08:21:01,2020-05-08 08:21:01,7,5.0,0
277184,886996,80,2020-09-08 19:33:17,2024-09-17 22:05:04,2,"2020-05-08 08:21:58,2020-08-16 20:44:13",2020-08-16 20:44:13,22,5.0,1
298557,886996,177,2020-10-06 22:14:01,2021-04-08 14:34:32,2,"2020-05-15 13:31:40,2020-09-09 21:04:17",2020-09-09 21:04:17,27,2.5,1
299737,886996,68,2020-10-07 19:32:16,2020-10-07 19:32:16,1,2020-10-05 15:34:02,2020-10-05 15:34:02,2,2.0,0
349286,886996,145,2020-11-20 23:55:04,2020-11-20 23:55:04,2,"2020-05-15 13:31:51,2020-10-30 19:27:04",2020-10-30 19:27:04,21,2.5,1
360836,886996,32,2021-01-03 18:18:18,2021-01-03 18:18:18,1,2020-12-04 18:42:41,2020-12-04 18:42:41,29,5.0,0
363866,886996,191,2021-01-12 22:52:56,2021-01-12 22:52:56,1,2020-12-30 15:46:03,2020-12-30 15:46:03,13,3.0,0
384827,886996,237,2021-02-26 12:44:56,2021-02-26 12:44:56,1,2021-02-16 20:49:33,2021-02-16 20:49:33,9,4.0,0
385072,886996,292,2021-02-26 14:41:22,2021-02-26 14:41:22,1,2021-02-16 20:49:38,2021-02-16 20:49:38,9,3.0,0
427430,886996,86,2021-04-10 16:51:03,2021-04-10 16:51:03,1,2021-04-08 14:35:53,2021-04-08 14:35:53,2,3.0,0
430013,886996,251,2021-04-12 07:53:15,2025-04-18 16:41:11,1,2021-03-27 08:02:46,2021-03-27 08:02:46,15,1.0,0
460081,886996,307,2021-04-27 19:44:13,2021-04-27 19:44:13,1,2021-04-21 15:14:15,2021-04-21 15:14:15,6,4.0,0
467929,886996,184,2021-05-04 17:46:25,2021-05-04 17:46:25,1,2021-04-14 07:39:24,2021-04-14 07:39:24,20,5.0,0
481591,886996,302,2021-05-14 23:58:21,2021-05-14 23:58:21,1,2021-05-14 14:06:58,2021-05-14 14:06:58,0,4.0,0
481606,886996,297,2021-05-15 00:27:40,2021-05-15 00:27:40,1,2021-05-14 14:07:24,2021-05-14 14:07:24,0,4.0,0
496511,886996,256,2021-05-24 11:49:05,2025-04-17 13:26:42,1,2021-05-14 08:18:14,2021-05-14 08:18:14,10,5.0,0
497425,886996,169,2021-05-24 18:11:33,2021-05-24 18:11:33,4,"2020-05-15 13:31:59,2020-09-09 21:04:58,2021-02-05 19:25:56,2021-05-15 18:36:53",2021-05-15 18:36:53,8,3.0,3
582087,886996,266,2021-07-09 20:36:19,2021-07-09 20:36:19,1,2021-06-12 11:32:39,2021-06-12 11:32:39,27,3.0,0
638649,886996,317,2021-07-28 11:26:41,2021-07-28 11:26:41,1,2021-07-20 03:11:08,2021-07-20 03:11:08,8,3.0,0
916683,886996,337,2022-05-19 13:55:55,2022-05-19 13:55:55,1,2022-05-19 12:19:00,2022-05-19 12:19:00,0,4.0,0
