id,developer_journey_id,title,type,position,status
5722,83,Azure Batch Services,article,14,1
5723,83,Azure Functions,article,23,1
5728,83,Modul 6 - Azure Security,article,53,1
5730,83,Authentication,article,54,1
5732,83,Azure Virtual Machines,article,7,1
5734,83,Latihan - Autentikasi dengan Azure AD B2C,article,55,1
5738,83,Access Control,article,56,1
5743,83,"Modul 7 - Monitor, Troubleshoot, and Optimize Solutions",article,57,1
5744,83,Modul 8 - Azure and Third-party Services,article,64,1
5749,123,Pengantar Flexbox,article,118,1
5751,123,Alasan Flexbox Hadir,article,119,1
5752,123,Latihan: Implementasi Flexbox pada Halaman Profil,article,123,1
5755,123,Dasar-Dasar dan Terminologi Flexbox,article,120,1
5758,123,Properti-Properti pada Flex Container,article,121,1
5759,123,Properti-Properti pada Flex Items,article,122,1
5763,123,Pengenalan Latihan: Landing Page Dicoding,article,124,1
5764,123,Latihan: Membangun Landing Page Dicoding,article,125,1
5768,123,Latihan: Meningkatkan Responsivitas pada Landing Page Dicoding,article,126,1
5769,123,[Obsolate] Latihan: Tampilan Responsif pada Mobile,article,168,0
5774,123,Opacity,article,83,1
5775,123,Dasar JavaScript,article,134,0
5777,123,Menetapkan Nilai Warna,article,81,1
5778,123,Warna untuk Teks dan Latar Belakang,article,82,1
5779,123,Menuliskan Syntax Javascript pada HTML,article,132,0
5784,123,Membuat Berkas JavaScript Pertama,article,133,0
5788,123,Statement,article,135,0
5789,123,Comment,article,136,0
5790,123,Variabel,article,137,0
5793,123,Tipe Data,article,138,0
5798,123,Arrays dan Objek,article,139,0
5799,123,Operator Komparasi,article,141,0
5803,123,If/Else Statement,article,142,0
5804,123,Loop,article,143,0
5809,123,Function,article,144,0
5814,123,Box Model,article,84,1
5815,123,Apa Itu Box Element,article,85,1
5816,123,Variabel Scope,article,145,0
5818,123,Browser Object,article,147,0
5821,123,Manipulasi DOM,article,148,0
5823,123,Box Model: Box Dimensions,article,86,1
5824,123,Box Model: Border,article,87,1
5829,123,Box Model: Padding,article,88,1
5834,123,Box Model: Margin,article,89,1
5838,123,Box Model: Centering Content,article,90,1
5843,123,Display Roles,article,91,1
5846,123,Box Shadow,article,92,1
5849,123,Rounded Corner,article,93,1
5850,123,Pengantar Latihan: Mengatur Box Model di Halaman Profil,article,94,1
5851,123,Latihan: Menetapkan Ukuran pada Gambar,article,95,1
5855,123,Latihan: Menerapkan Card Style pada Elemen Article,article,96,1
5856,123,Latihan: Menerapkan Jumbotron dan Navigasi pada Elemen Header,article,97,1
5859,123,Latihan: Menyesuaikan Padding dan Margin pada Elemen Body dan Main,article,98,1
5864,123,Mendapatkan Elemen,article,149,0
5869,123,Memanipulasi Atribut Elemen,article,150,0
5871,123,Memanipulasi Konten Elemen,article,151,0
5875,123,Membuat dan Menambahkan Elemen Baru,article,152,0
5880,123,Menambahkan Aksi (Event) pada Elemen,article,153,0
5883,123,Menerapkan JavaScript pada Web Kalkulator,article,154,0
5888,123,Perkenalan ke Web Storage,article,156,0
5890,123,Tipe Web Storage,article,157,0
5895,123,Latihan - Menambahkan Riwayat Kalkulasi pada Web Kalkulator,article,158,0
5898,123,Latihan - Menerapkan Styling pada Tabel Riwayat Web Kalkulator,article,159,0
5903,123,Latihan - Menerapkan localStorage pada Kalkulator,article,160,0
5906,123,Floating,article,105,1
5909,123,Positioning,article,99,1
5910,123,Positioning: Perbedaan Static Flow dan Non-Static Flow,article,100,1
5914,123,Positioning: Normal Flow,article,101,1
5919,123,Positioning: Relative Positioning,article,102,1
5923,123,Positioning: Absolute Positioning,article,103,1
5925,123,Positioning: Fixed Positioning,article,104,1
5926,123,Permasalahan Penerapan Float,article,106,1
5929,123,Clear Property,article,107,1
5932,123,Teknik Overflow,article,108,1
5935,123,Pengantar Latihan: Menerapkan Positioning dan Float pada Halaman Profil,article,109,1
5940,123,Latihan: Menerapkan Float pada Elemen Content dan Aside,article,110,1
5945,123,Konfigurasi Meta Tag Viewport untuk Responsivitas Layout,article,111,1
5946,123,Specific Style dengan Media Query,article,112,1
5950,123,Latihan: Menerapkan Sticky Position pada Navigation List,article,114,1
5955,123,Mekanisme Belajar,article,4,1
5960,145,Persetujuan Hak Cipta,article,1,1
5964,145,Apa itu Swift,article,8,1
5968,145,Environment,article,9,1
5972,145,Playground,article,10,1
5977,145,Pengenalan Swift Dasar,article,12,1
5978,145,Constant dan Variable,article,13,1
5983,145,Comment,article,14,1
5986,145,Semicolon,article,15,1
5990,145,Integer,article,16,1
5992,145,Floating-Point Number,article,17,1
5997,145,Type Safety dan Type Inference,article,18,1
6000,145,Numeric Literals,article,19,1
6003,145,Numeric Type Conversion,article,20,1
6008,145,Type Aliases,article,21,1
6013,145,Boolean,article,22,1
6018,145,Tuple,article,23,1
6020,145,Optional,article,24,1
6023,145,Error Handling,article,25,1
6025,145,Latihan Swift Dasar: Program Data Diri,article,26,1
6030,145,Pengenalan Operator,article,27,1
6031,145,Operator Aritmatika,article,28,1
6035,145,Operator Perbandingan,article,29,1
6040,145,Operator Logika,article,30,1
6043,145,Operator Bitwise,article,31,1
6045,145,Operator Penugasan,article,32,1
6049,145,Operator Jarak,article,33,1
6050,32,Implementasi Fitur LINE Messaging API,article,12,1
6054,145,Operator Misc,article,34,1
6058,145,Operator Nil-Coalescing,article,35,1
6061,145,Latihan Operator: Program Menghitung Balok,article,36,1
6065,145,Pengenalan String dan Character,article,37,1
6070,145,String Literal,article,38,1
6074,145,Empty String dan Character,article,39,1
6078,145,String Operator,article,40,1
6080,145,String Function,article,41,1
6085,145,Unicode,article,42,1
6090,145,Latihan String dan Character: Program Bermain Kata,article,43,1
6091,145,Pengenalan Collection Type,article,44,1
6094,145,Array,article,45,1
6099,145,Set,article,46,1
6103,145,Performing Set Operations,article,47,1
6107,145,Dictionary,article,48,1
6108,145,Latihan Collection Type: Program Resep Makanan,article,49,1
6109,145,Pengenalan Control Flow,article,50,1
6114,123,Operator Penugasan,article,140,0
6119,123,Kuis: Pendahuluan,exam,16,1
6121,123,Kuis: Pengenalan HTML,exam,24,1
6124,123,Mengirim Data Formulir,article,50,1
6129,123,Quiz: Inline Formatting,multiple,162,0
6134,123,Quiz: Mengorganisasikan Halaman Konten,multiple,163,0
6135,123,Kuis: Pendalaman HTML,exam,53,1
6138,123,Kuis: Pengenalan CSS,exam,65,1
6140,123,Rangkuman Pengenalan CSS,article,164,0
6144,123,Quiz: Formatting Text,multiple,165,0
6148,123,Quiz: Colors,multiple,166,0
6153,123,Latihan: Membuat Mobile Version untuk Halaman Profil,article,113,1
6154,123,Debugging dan Optimasi,article,115,1
6158,123,Kuis: Pendalaman CSS,exam,117,1
6160,123,Kuis: Layout Responsif dengan Flexbox,exam,128,1
6163,123,Mode Strict pada JavaScript,article,146,0
6164,123,Kuis: JavaScript Basic dan Manipulasi DOM,exam,155,0
6165,123,Kuis: Web Storage,exam,161,0
6168,83,Autoscaling,article,58,1
6170,83,Latihan - Autoscale,article,59,1
6174,83,Caching and Content Delivery,article,60,1
6179,83,Latihan - Bekerja dengan Azure Cache for Redis,article,61,1
6183,83,Monitoring,article,62,1
6185,83,App Service Logic App,article,65,1
6189,83,Latihan - Implementasi Logic Apps,article,66,1
6191,83,Azure Cognitive Search,article,67,1
6194,83,API Gateways,article,69,1
6197,83,Azure event-based solutions,article,70,1
6199,83,Azure message-based solutions,article,71,1
6204,145,Perulangan For-In,article,51,1
6208,145,Perulangan While,article,52,1
6211,145,Pernyataan Kondisional,article,53,1
6212,145,Pernyataan Control Transfer,article,54,1
6215,145,Early Exit dengan Guard,article,55,1
6218,145,Latihan Control Flow: Program Penghitung Nilai,article,56,1
6221,145,Pengenalan Function,article,57,1
6225,145,Mendefinisikan dan Memanggil Function,article,58,1
6230,145,Parameter dan Return dalam Function,article,59,1
6233,145,Label Argumen dan Nama Parameter dalam Function,article,60,1
6235,145,Tipe Data dalam Function,article,61,1
6240,145,Function Bersarang,article,62,1
6244,145,Latihan Function: Program Daftar Buah,article,63,1
6249,145,Pengenalan Closure,article,64,1
6253,145,Closure Expression,article,65,1
6258,145,Trailing Closure,article,66,1
6263,145,Mempertahankan Nilai dalam Closure,article,67,1
6266,145,Closures Are Reference Types,article,68,1
6270,145,Escaping Closure,article,69,1
6273,145,Auto Closure,article,70,1
6278,145,Latihan Closure: Program Motor Listrik,article,71,1
6280,145,Pengenalan Enumeration,article,72,1
6285,145,Sintaksis Enumeration,article,73,1
6288,145,Mencocokkan Nilai Enumeration dengan Pernyataan Switch,article,74,1
6289,145,Iterating over Enumeration Cases,article,75,1
6291,145,Associated Value,article,76,1
6293,145,Raw Value,article,77,1
6297,145,Recursive Enumerations,article,78,1
6298,145,Latihan Enumeration: Program Menu Makanan,article,79,1
6299,145,Pengenalan Object-Oriented Programming,article,80,1
6303,145,Structure dan Class,article,81,1
6308,145,Properties,article,82,1
6313,145,Method,article,83,1
6314,145,Subscript,article,84,1
6315,145,Inheritance,article,85,1
6318,145,Initialization,article,86,1
6323,145,Deinitialization,article,87,1
6328,145,Protocol,article,88,1
6329,145,Extension,article,89,1
6334,145,Generic,article,90,1
6339,145,Latihan OOP: Program Member Dicoding,article,91,1
6343,145,Pengenalan Memory,article,92,1
6344,145,Automatic Reference Counting (ARC),article,93,1
6345,145,Memory Safety,article,94,1
6349,155,Persetujuan Hak Cipta,article,1,1
6354,155,Modul 1: Pengenalan Mixed Reality,article,2,1
6355,155,Teknologi Mixed Reality,article,3,1
6356,155,Bidang dan Sektor Mixed Reality,article,4,1
6358,155,Modul 2: Holographic & Immersive Headsets,article,5,1
6363,155,Perangkat Mixed Reality,article,6,1
6365,155,Spesifikasi Mixed Reality,article,7,1
6370,155,Modul 3: Mixed Reality SDK,article,8,1
6374,155,Mixed Reality ToolKit,article,9,1
6375,155,"Modul 4: Unity, Unreal dan WebVR untuk Mixed Reality",article,10,1
6378,155,Windows Mixed Reality Simulator,article,11,1
6383,155,Quiz 1,multiple,12,1
6385,155,Quiz 2,multiple,13,1
6390,155,Quiz 3,multiple,14,1
6395,155,Quiz 4,multiple,15,1
6400,155,Quiz 5,multiple,16,1
6402,155,Quiz 6,multiple,17,1
6405,155,Quiz 7,multiple,18,1
6408,155,Quiz 8,multiple,19,1
6410,155,Quiz 9,multiple,20,1
6414,86,Data Typing,article,19,1
6416,86,Rangkuman Control Flow,article,43,1
6421,86,Kuis Coding: Perulangan dan Percabangan,interactivecode,41,1
6424,86,Pengenalan Aksi Sekuensial,article,34,1
6429,86,Python Interpreter,article,35,1
6432,86,Fundamental Matriks,article,52,1
6435,86,Implementasi Matriks pada Python,article,53,1
6439,159,Framework Flutter,article,6,1
6444,159,Apa itu Flutter,article,7,1
6446,159,Instalasi Flutter,article,8,1
6451,159,Instalasi IDE,article,9,1
6454,159,Pengenalan Dasar-Dasar Flutter,article,17,1
6459,83,Sample Project - Aplikasi Katalog Buku,article,28,1
6461,83,Sample Project - Koneksi dengan database,article,40,1
6464,83,Sample Project - Koneksi dengan Azure Storage,article,51,1
6465,83,Sample Project - Fitur Pencarian,article,68,1
6469,83,Sample Project - Content Delivery Network,article,63,1
6471,83,Sample Project - API Gateways,article,72,1
6474,159,Hello World App,article,18,1
6475,159,Apa itu Widget,article,22,1
6479,159,StatelessWidget dan StatefulWidget,article,23,1
6480,159,Scaffold,article,25,1
6485,159,Pengenalan Container,article,26,1
6490,159,Dekorasi Container,article,27,1
6495,159,Padding,article,28,1
6498,159,Row dan Column,article,30,1
6502,159,Codelab 1: Aplikasi Tempat Wisata,article,31,1
6503,14,Teori Android KTX (Kotlin),article,58,1
6504,159,Button,article,32,1
6505,14,Cara Membaca Dokumentasi,article,179,0
6506,14,Teori Library di Android,article,190,0
6508,14,Latihan Implementasi Library Glide,article,191,0
6509,14,Teori Koneksi ke Web API & Parsing JSON,article,42,1
6514,14,Latihan Networking dengan LoopJ & Parsing JSON,article,43,1
6519,159,Image,article,34,1
6530,14,Latihan Activity KTX dan Fragment KTX,article,59,1
6533,159,Font,article,35,1
6534,159,Codelab 2: Perbaikan Tampilan Aplikasi,article,36,1
6535,68,Exam Kelas Kognitif,exam,25,1
6540,86,Ujian Akhir,exam,92,0
6546,163,Pengenalan Kelas,article,2,1
6549,163,Prasyarat Kemampuan,article,3,1
6553,163,Tips Submission: Proyek Pertama,article,58,1
6560,163,Prasyarat Tools,article,4,1
6567,163,Pendahuluan ECMAScript 6,article,123,0
6574,163,Menjalankan Potongan Kode,article,124,0
6581,163,Persiapan Proyek Latihan,article,125,0
6588,163,Deklarasi Variabel,article,126,0
6595,163,Latihan: Deklarasi Variabel,article,127,0
6602,163,Solusi: Deklarasi Variabel,article,128,0
6609,163,Template Literals,article,129,0
6616,163,Latihan: Template literals,article,130,0
6623,163,Solusi: Template literals,article,131,0
6630,163,Destructuring Object dan Array,article,132,0
6637,163,Destructuring Object,article,133,0
6644,163,Destructuring Array,article,134,0
6651,163,Latihan: Destructuring Object,article,135,0
6658,163,Solusi: Destructuring Object,article,136,0
6665,163,Spreading Operator dan Rest Parameter,article,137,0
6672,163,Function,article,138,0
6679,163,Arrow Function Expression,article,139,0
6686,163,Regular Function versus Arrow Function,article,140,0
6693,163,Parameter dan Block Body pada Arrow Function,article,141,0
6700,163,Keyword this pada Arrow Function,article,142,0
6707,163,Default Parameters,article,143,0
6714,163,Latihan: Arrow Function,article,144,0
6721,163,Solusi: Arrow Function,article,145,0
6728,163,Class,article,146,0
6735,163,Apa itu Class pada JavaScript,article,147,0
6742,163,Constructor,article,148,0
6749,163,Instance,article,149,0
6756,163,Property Accessor,article,150,0
6763,163,Method,article,151,0
6770,163,Inheritance,article,152,0
6777,163,Static Method,article,153,0
6784,163,Latihan: Class,article,154,0
6791,163,Solusi: Class,article,155,0
6798,163,Promise,article,156,0
6805,163,setTimeout,article,157,0
6812,163,Callback Function,article,158,0
6819,163,Apa itu Promise,article,159,0
6826,163,Membuat Objek Promise,article,160,0
6833,163,Fungsi onFulfilled dan onRejected,article,161,0
6840,163,onRejected menggunakan Catch Method,article,162,0
6847,163,Promise Berantai,article,163,0
6854,163,Promise All,article,164,0
6861,163,Sintaks Async/Await,article,165,0
6868,163,Menangani onRejected menggunakan async/await,article,166,0
6875,163,Promise berantai menggunakan async/await,article,167,0
6882,163,Latihan: Promise,article,168,0
6889,163,Solusi: Promise,article,169,0
6896,163,Module,article,170,0
6903,163,Ekspor dan Impor Modul pada Node.js,article,171,0
6910,163,Ekspor banyak Nilai pada Node.js,article,172,0
6917,163,ES6 Module,article,173,0
6924,163,Sintaks Ekspor dan Impor pada ES6 Module,article,174,0
6931,163,Latihan: Module,article,175,0
6938,163,Solusi: Module,article,176,0
6945,163,Pengantar Web Component,article,38,1
6952,163,Apa Itu Web Component,article,39,1
6959,163,Latihan: Menulis Custom Element Pertama,article,40,1
6966,163,Define dan Render Custom Element,article,41,1
6973,163,Siklus Hidup,article,42,1
6980,163,Handling Custom Attribute,article,43,1
6987,163,Aku Suka Keindahan,article,44,1
6994,163,Nested Custom Element,article,45,1
7001,163,Tantangan: Styling dan Custom Attribute pada ImageFigure,article,46,1
7008,163,Pengantar Shadow DOM,article,47,1
7015,163,Dia Adalah Shadow DOM,article,48,1
7022,163,Dasar Penggunaan Shadow DOM,article,49,1
7029,163,Shadow DOM untuk Web Component,article,50,1
7036,163,Fleksibel dengan Slot Element,article,51,1
7043,163,Tantangan: Shadow DOM dan Slot pada ImageFigure,article,52,1
7050,163,Lebih Lanjut dalam Shadow DOM,article,53,1
7057,163,Mudah dengan Template Element,article,54,1
7064,163,Studi Kasus: Bangun Komponen pada Club Finder App,article,55,1
7071,163,Tips Submission: Proyek Kedua,article,115,1
7078,163,Solusi: Menerapkan Shadow DOM pada Proyek Club Finder,article,120,0
7085,163,Pendahuluan Package Manager,article,60,1
7092,163,npm sebagai Package Manager,article,61,1
7099,163,Memasang Node.js dan npm,article,62,1
7106,163,Memulai dengan npm,article,63,1
7113,163,Membangun Proyek JavaScript dengan npm,article,64,1
7120,163,Memasang Package dan Mengenal Berkas package.json,article,65,1
7127,163,Menggunakan Package yang Terpasang pada Browser,article,66,1
7134,163,Menjalankan Runner Scripts,article,67,1
7141,163,Hapus Instalasi Package,article,68,1
7148,163,Package Scope,article,69,1
7155,163,Pendahuluan Module Bundler,article,72,1
7162,163,Apa Itu webpack,article,73,1
7169,163,Konsep Inti,article,74,1
7176,163,Entry Point,article,75,1
7183,163,Loaders,article,77,1
7190,163,Plugin,article,78,1
7197,163,Mode,article,79,1
7204,163,Memasang dan Menggunakan Webpack,article,80,1
7211,163,Membuat Berkas Konfigurasi,article,81,1
7218,163,Menggunakan Loader,article,82,1
7225,163,Menggunakan Plugin,article,83,1
7232,163,DevServer,article,84,1
7239,163,Mengonfigurasi webpack Berdasarkan Environment,article,85,1
7246,163,Latihan: Menerapkan Webpack pada Club Finder,article,119,0
7253,163,Studi Kasus: webpack untuk Club Finder App,article,86,1
7260,163,Pengantar Asynchronous JavaScript Request,article,89,1
7267,163,HTTP Request,article,90,1
7274,163,Web API,article,91,1
7281,163,Cross-Origin Resource Sharing (CORS),article,92,1
7288,163,Mencoba Web API menggunakan Postman,article,93,1
7295,163,JavaScript Object Notation (JSON),article,94,1
7302,163,Persiapan Proyek Latihan,article,95,1
7309,163,Asynchronous JavaScript Request dengan XMLHttpRequest,article,96,1
7316,163,Header dan Body Request dengan XMLHttpRequest,article,97,1
7323,163,Pengantar Latihan: Bertransaksi dengan XHR di Dicoding Books,article,98,1
7330,163,Latihan: Melengkapi Fungsi getBook,article,99,1
7337,163,Latihan: Melengkapi Fungsi insertBook,article,100,1
7344,163,Latihan: Melengkapi Fungsi updateBook,article,101,1
7351,163,Latihan: Melengkapi Fungsi removeBook,article,102,1
7358,163,Asynchronous JavaScript Request dengan Fetch API,article,103,1
7365,163,Dasar Penggunaan Fetch,article,117,0
7372,163,Penggunaan Fetch API Lebih Lanjut,article,104,1
7379,163,Pengantar Latihan: Refactor Cara Transaksi di Dicoding Books dengan Fetch,article,105,1
7386,163,Latihan: Refactor Fungsi getBook,article,106,1
7393,163,Latihan: Refactor Fungsi insertBook,article,107,1
7400,163,Latihan: Refactor Fungsi updateBook,article,108,1
7407,163,Latihan: Refactor Fungsi removeBook,article,109,1
7414,163,Latihan: Menerapkan Fetch pada Proyek Club Finder,article,118,0
7421,163,Studi Kasus: API untuk Club Finder App,article,110,1
7428,163,"Submission: Membuat Aplikasi Web dengan ES6, Custom Element, NPM, Module Bundler, dan AJAX",quiz,121,0
7432,159,Tahap Deployment,article,45,1
7440,163,Output,article,76,1
7443,163,Persetujuan Hak Cipta,article,1,1
7444,145,Ujian Akhir,exam,95,1
7450,191,Apa itu Dart,article,9,1
7457,191,Karakteristik Dart,article,10,1
7464,191,Dart Platform,article,11,1
7465,191,Persiapan Tools dan Software,article,14,1
7468,191,Instalasi Dart SDK,article,15,1
7471,191,Quiz: Pengenalan Dart,exam,13,1
7475,191,Instalasi IDE,article,16,1
7479,191,Membuat Program Dart Pertamamu,article,17,1
7486,191,Quiz: Program Dart Pertamamu,exam,19,1
7489,191,Pengenalan Dart Fundamental,article,20,1
7496,191,Comments,article,21,1
7500,191,Variables,article,22,1
7503,191,Data Types,article,24,1
7507,191,Numbers,article,25,1
7510,191,Strings,article,26,1
7517,191,Booleans,article,27,1
7524,191,Operators,article,28,1
7528,191,Exceptions,article,29,1
7531,191,Latihan Aplikasi Konversi Suhu,article,30,1
7535,191,Functions,article,31,1
7538,191,Constants & Final,article,23,1
7541,191,Quiz: Dart Fundamental,exam,35,1
7548,191,Pengenalan Control Flow,article,36,1
7552,191,If and Else,article,37,1
7559,191,For Loops,article,39,1
7563,191,While and do-while,article,40,1
7570,191,Break and Continue,article,41,1
7573,191,Switch and Case,article,38,1
7576,191,Quiz: Control Flow,exam,43,1
7577,191,Pengenalan Collections,article,44,1
7584,191,List,article,45,1
7587,191,Set,article,46,1
7590,191,Map,article,47,1
7591,191,Quiz: Collections,exam,49,1
7598,191,Paradigma Object Oriented Programming,article,50,1
7604,191,Class,article,51,1
7611,191,Properties & Methods,article,52,1
7612,191,Constructor,article,53,1
7618,191,Inheritance,article,55,1
7619,191,Abstract Class,article,56,1
7622,191,Implicit Interface,article,57,1
7626,191,Enumerated Types,article,58,1
7633,191,Mixins,article,59,1
7636,191,Extension Methods,article,60,1
7639,191,Quiz: Object Oriented Programming,exam,62,1
7646,191,Paradigma Functional Programming,article,63,1
7647,191,Anonymous Functions,article,64,1
7650,191,Higher-Order Functions,article,65,1
7653,191,Closures,article,66,1
7660,191,Quiz: Functional Styles,exam,68,1
7661,191,Pengenalan Dart Type System,article,69,1
7667,191,Generic,article,70,1
7668,191,Type Inference,article,71,1
7675,191,Pengenalan Dart Futures,article,74,1
7678,191,Apa itu Future,article,75,1
7682,191,Future dengan async-await,article,76,1
7688,191,Quiz: Dart Futures,exam,78,1
7695,191,Pengenalan Effective Dart,article,79,1
7702,191,Panduan Effective Dart,article,80,1
7709,191,Ringkasan Aturan Effective Dart,article,81,1
7716,191,Variable Scope,article,32,1
7723,163,Knowledge Check: ECMAScript 6 dan Web Component,exam,178,0
7730,163,Knowledge Check: Node Package Manager dan Webpack,exam,179,0
7731,163,Knowledge Check: JavaScript Asynchronous Request,exam,180,0
7737,83,Cosmos DB Throughput,article,35,1
7743,191,Quiz: Dart Type System,exam,73,1
7744,191,Quiz: Effective Dart,exam,83,1
7751,191,Ujian Akhir,exam,85,1
7755,144,Cara Mengikuti Sertifikasi AZ-900,article,94,1
7763,171,Persetujuan Hak Cipta,article,1,1
7766,171,Pengantar Pengenalan iOS Developer,article,8,1
7768,171,Pengenalan Swift,article,9,1
7772,171,Anatomi iPhone dan iPad,article,10,1
7773,169,Pengenalan Kelas,article,2,1
7776,169,Pengenalan OOP,article,7,1
7777,169,Empat Pilar dalam OOP,article,8,1
7780,169,Inheritance,article,9,1
7784,169,Encapsulation,article,10,1
7786,169,Abstraction,article,11,1
7788,169,Polymorphism,article,12,1
7791,169,Pengenalan Relasi pada OOP,article,15,1
7793,169,"Association, Aggregation, dan Composition",article,16,1
7794,169,Dependency,article,17,1
7796,169,Generalization dan Specialization,article,18,1
7801,169,Realization atau Implementation,article,19,1
7805,169,Pengenalan Software Design,article,22,1
7806,169,Software Design Principle,article,23,1
7807,169,Pengenalan S.O.L.I.D,article,26,1
7811,171,Cara Aplikasi Bekerja,article,11,1
7815,169,Single Responsibility Principle (SRP),article,27,1
7816,169,Contoh Kasus SRP,article,28,1
7817,169,Open/Close Principle (OCP),article,29,1
7820,169,Contoh Kasus OCP,article,30,1
7824,169,Liskov Substitution Principle (LSP),article,31,1
7825,169,Contoh Kasus LSP,article,32,1
7828,169,Interface Segregation Principle (ISP),article,33,1
7829,169,Contoh Kasus ISP,article,34,1
7830,169,Dependency Inversion Principle (DIP),article,35,1
7831,169,Contoh Kasus DIP,article,36,1
7836,171,Langkah-Langkah Membuat Aplikasi,article,12,1
7840,171,Tools untuk Mengembangkan iOS,article,13,1
7845,171,Buat Aplikasi iOS dengan Windows atau Linux,article,14,1
7847,171,Membuat Akun Apple ID,article,15,1
7851,169,Knowledge Check : Object Oriented Programming (OOP) (Deprecated),exam,42,0
7852,169,Ujian Akhir,exam,41,1
7855,169,Persetujuan Hak Cipta,article,1,1
7856,171,Instalasi Xcode,article,16,1
7860,171,Pengantar IDE Xcode,article,19,1
7863,171,Mengenali Xcode Environment,article,20,1
7866,171,Membuat Project Baru di Xcode,article,21,1
7870,171,Menjelajahi Project Xcode,article,22,1
7871,171,Asset Management,article,23,1
7872,171,Menjalankan Aplikasi,article,31,1
7876,171,Mencari Bantuan saat Anda Mengalami Stuck,article,39,1
7877,171,Apple Developer Documentation,article,40,1
7880,171,Menyalin Repository,article,24,1
7883,171,Pengantar View dan Kontrol,article,27,1
7887,171,Model View Controller (MVC),article,33,1
7889,171,IBOutlet dan IBAction,article,35,1
7898,171,Latihan IBOutlet dan IBAction,article,37,1
7911,171,Lifecycle Aplikasi iOS,article,34,1
7918,171,View dan Kontrol,article,28,1
7922,171,View Hierarchy,article,32,1
7929,171,Auto Layout,article,29,1
7938,177,Persetujuan Hak Cipta,article,1,1
7945,177,Modul 1: Pengenalan Data,article,64,0
7947,177,Jenis dan Fungsi Data,article,51,0
7956,177,Data Kualitatif,article,52,0
7958,171,Container View,article,56,1
7963,171,Navigation Bar dan Tab Bar,article,55,1
7972,171,Alert View dan Action Sheet,article,36,1
7976,171,Latihan Menyusun Tampilan dengan Auto Layout,article,30,1
7981,171,Pengantar Navigation,article,51,1
7990,171,Storyboard,article,52,1
7994,171,Segue,article,53,1
8006,171,Latihan Segue,article,54,1
8007,171,Latihan Navigation Bar dan Tab Bar,article,57,1
8012,171,Pengantar Declarative UI,article,60,1
8017,171,Root View Controller,article,61,1
8022,171,Navigation Controller,article,62,1
8027,171,Tab Bar Controller,article,63,1
8032,171,SwiftUI ,article,64,1
8037,171,Pengantar Table View,article,43,1
8042,171,Tabel,article,44,1
8047,171,Table View,article,45,1
8052,171,Delegate Table View,article,46,1
8057,177,Data Kuantitatif,article,53,0
8062,177,Diskrit vs Kontinu,article,54,0
8067,177,Numerik vs Kategorikal,article,55,0
8072,177,Data Terstruktur vs Data Tidak Terstruktur,article,56,0
8077,171,Latihan Static Table View,article,47,1
8082,171,Latihan Dynamic Table View,article,48,1
8087,171,Pengantar Human Interface Guidelines,article,67,1
8092,171,Design Principles dan Interface Essential,article,68,1
8097,171,Komponen Human Interface Guidelines,article,69,1
8102,171,Ujian Akhir ,exam,73,1
8107,171,Proyek Akhir Aplikasi iOS Sederhana,quiz,74,1
8112,177,Pengantar Kelas,article,7,1
8117,177,Media Visualisasi Data,article,9,1
8122,177,Visualisasi Data dalam Bisnis,article,10,1
8127,177,Tools dalam Visualisasi Data,article,11,1
8132,177,Konteks Data,article,12,1
8137,177,Modul 3: Dasar Matematika dan Statistika,interactivevideo,58,0
8142,177,Rata-Rata Statistik,article,57,0
8147,177,Median,article,59,0
8152,177,Modus,article,60,0
8157,177,Range,article,61,0
8162,177,Kuartil,article,62,0
8167,177,Standar Deviasi,article,63,0
8172,177,Dasar Spreadsheet,article,15,1
8177,177,Navigasi Dasar pada Google Sheets,article,17,1
8182,177,"Elemen Title Bar dan File, Edit, View pada Menu Bar Google Sheets",article,18,1
8187,177,"Elemen Insert, Format, Data, Tools, Add-ons, dan Help pada Menu Bar Google Sheets",article,19,1
8192,177,Baris dan Kolom,article,20,1
8197,177,Sortir Data,article,21,1
8202,177,Penyaringan Data,article,22,1
8207,177,Pengenalan Formula pada Spreadsheet,article,23,1
8212,177,Operator pada Spreadsheet,article,24,1
8217,177,Elemen Formula dalam Spreadsheet,article,25,1
8222,177,"Fungsi Sum, Average, dan Count pada Spreadsheet",article,26,1
8227,177,"Fungsi Min, Max, Trim, Replace, Unique, dan If pada Spreadsheet",article,27,1
8232,177,Pengenalan Pivot Table,article,28,1
8237,177,Elemen Pivot Table,article,29,1
8242,177,Tips Pivot Table,article,30,1
8247,177,Visualisasi Data menggunakan Diagram,article,33,1
8252,177,Visualisasi Data Kuantitatif dalam Bentuk Diagram,article,35,1
8257,177,Kesalahan Umum dalam Visualisasi Data,article,36,1
8262,177,Dokumentasi Data,article,37,1
8267,177,Bercerita dengan Data,article,39,1
8272,177,Visualisasi yang Efektif,article,40,1
8277,177,Prinsip Gestalt dalam Persepsi Visual,article,41,1
8282,177,Menghilangkan Elemen yang Rumit,article,42,1
8287,177,Preattentive Attributes,article,43,1
8292,177,Konsep Desain dalam Berkomunikasi dengan Data,article,44,1
8297,177,Pentingnya Dokumentasi Data,article,38,1
8302,177,Ujian Akhir,exam,50,1
8307,144,Exam,exam,92,1
8314,184,Persetujuan Hak Cipta,article,1,1
